2021,Autonomous Robots,"Estimating boundary dynamics using robotic sensor networks with pointwise measurements.",David Saldaña; Renato M. Assunção; M. Ani Hsieh; Mario F. M. Campos; Vijay Kumar 0001,https://doi.org/10.1007/s10514-020-09954-5,null,J,no_arxiv,0
2021,ICRA,"Flocking-Segregative Swarming Behaviors using Gibbs Random Fields.",Paulo A. F. Rezeck; Renato M. Assunção; Luiz Chaimowicz,https://doi.org/10.1109/ICRA48506.2021.9561412,null,C,no_arxiv,0
2021,IROS,"Cooperative Object Transportation using Gibbs Random Fields.",Paulo A. F. Rezeck; Renato M. Assunção; Luiz Chaimowicz,https://doi.org/10.1109/IROS51168.2021.9635928,null,C,http://arxiv.org/abs/2109.13734v1,0
