2022,IEEE Robotics & Automation Magazine,"The Role of Robotics in Achieving the United Nations Sustainable Development Goals - The Experts' Meeting at the 2021 IEEE/RSJ IROS Workshop [Industry Activities].",Vincent Mai; Bram Vanderborght; Tamás Haidegger; Alaa M. Khamis; Niraj Bhargava; Dominik B. O. Boesl; Katleen Gabriels; An Jacobs; AJung Moon; Robin R. Murphy; Yasushi Nakauchi; Edson Prestes; Rao R. Bhavani; Ricardo Vinuesa; Carl-Maria Mörch,https://doi.org/10.1109/MRA.2022.3143409,null,J,no_arxiv,0
2021,IEEE Robotics & Automation Magazine,"The First Global Ontological Standard for Ethically Driven Robotics and Automation Systems [Standards].",Edson Prestes; Michael Houghtaling; Paulo J. S. Gonçalves; Nicola Fabiano; Ozlem Ulgen; Sandro Rama Fiorini; Zvikomborero Murahwi; Joanna Isabelle Olszewska; Tamás Haidegger,https://doi.org/10.1109/MRA.2021.3117414,null,J,no_arxiv,0
