2025,Comput. Stand. Interfaces,"TASIS: A typology of architectural strategies for interoperability in software-intensive systems.",Pedro Henrique Dias Valle; Vítor Rodrigues Tonon; Lina Garcés; Solange Oliveira Rezende; Elisa Yumi Nakagawa,https://doi.org/10.1016/j.csi.2024.103874,null,J,no_arxiv,0
2024,ACM Comput. Surveys,"Systems Interoperability Types: A Tertiary Study.",Rita Suzana Pitangueira Maciel; Pedro Henrique Dias Valle; Kécia Souza Santana Santos; Elisa Yumi Nakagawa,https://doi.org/10.1145/3659098,null,J,http://arxiv.org/abs/2310.19999v1,0
2023,ACM Comput. Surveys,"Evaluation of Systems-of-Systems Software Architectures: State of the Art and Future Perspectives.",Daniel Soares Santos; Brauner R. N. Oliveira; Rick Kazman; Elisa Yumi Nakagawa,https://doi.org/10.1145/3519020,null,J,no_arxiv,0
2020,IEEE Computer,"Architectural Solutions for Self-Adaptive Systems.",Lina Garcés; Silverio Martínez-Fernández; Valdemar Vicente Graciano Neto; Elisa Yumi Nakagawa,https://doi.org/10.1109/MC.2020.3017574,null,J,no_arxiv,0
