2023,ACM Comput. Surveys,"Vehicular Edge Computing: Architecture, Resource Management, Security, and Challenges.",Rodolfo I. Meneguette; Robson E. De Grande; Jo Ueyama; Geraldo P. Rocha Filho; Edmundo R. M. Madeira,https://doi.org/10.1145/3485129,null,J,no_arxiv,0
2021,ACM Comput. Surveys,"A Survey of Blockchain-Based Strategies for Healthcare.",Erikson Júlio De Aguiar; Bruno S. Faiçal; Bhaskar Krishnamachari; Jó Ueyama,https://doi.org/10.1145/3376915,null,J,no_arxiv,0
