2025,ACM Comput. Surveys,"Facial Expression Analysis in Parkinsons's Disease Using Machine Learning: A Review.",Guilherme C. Oliveira; Quoc Cuong Ngo; Leandro A. Passos; Danilo Samuel Jodas; João Paulo Papa; Dinesh Kant Kumar,https://doi.org/10.1145/3716818,null,J,no_arxiv,0
2023,ACM Comput. Surveys,"Gait Recognition Based on Deep Learning: A Survey.",Claudio Filipi Gonçalves dos Santos; Diego de Souza Oliveira; Leandro A. Passos; Rafael Gonçalves Pires; Daniel Felipe Silva Santos; Lucas Pascotti Valem; Thierry Pinheiro Moreira; Marcos Cleison S. Santana; Mateus Roder; João Paulo Papa; Danilo Colombo,https://doi.org/10.1145/3490235,null,J,http://arxiv.org/abs/2201.03323v1,0
2022,ACM Comput. Surveys,"Avoiding Overfitting: A Survey on Regularization Methods for Convolutional Neural Networks.",Claudio Filipi Goncalves dos Santos; João Paulo Papa,https://doi.org/10.1145/3510413,null,J,http://arxiv.org/abs/2201.03299v1,0
