2024,Robotics & Autonomous Syst.,"Visual Predictive Control for mobile manipulator: Visibility, manipulability, and stability.",Hugo Bildstein; Viviane Cadenat; Adrien Durand Petiteville,https://doi.org/10.1016/j.robot.2024.104754,null,J,no_arxiv,0
2022,J. Intelligent & Robotic Syst.,"Advanced Visual Predictive Control Scheme for the Navigation Problem.",Adrien Durand Petiteville; Viviane Cadenat,https://doi.org/10.1007/s10846-022-01623-2,null,J,no_arxiv,0
