2020,Autonomous Robots,"Formation control of unmanned micro aerial vehicles for straitened environments.",Martin Saska; Daniel Hert; Tomás Báca; Vít Krátký; Tiago Pereira do Nascimento,https://doi.org/10.1007/s10514-020-09913-0,null,J,no_arxiv,0
2020,Journal of Intelligent and Robotic Systems,"Dynamic Leader Allocation in Multi-robot Systems Based on Nonlinear Model Predictive Control.",Augusto de Holanda B. M. Tavares; Sarah Pontes Madruga; Alisson V. Brito; Tiago P. Nascimento,https://doi.org/10.1007/s10846-019-01064-4,null,J,no_arxiv,0
2020,Journal of Intelligent and Robotic Systems,"Pure Perception Motion Control based on Stochastic Nonlinear Model Predictive Control.",Tiago Pereira do Nascimento; Carlos E. T. Dórea; Luiz Marcos Garcia Gonçalves,https://doi.org/10.1007/s10846-019-01141-8,null,J,no_arxiv,0
