2023,ACM Comput. Surveys,"Orchestration in Fog Computing: A Comprehensive Survey.",Breno G. S. Costa; João Bachiega Jr.; Leonardo Rebouças de Carvalho; Aletéia P. F. Araújo,https://doi.org/10.1145/3486221,null,J,no_arxiv,0
2023,ACM Comput. Surveys,"Computational Resource Allocation in Fog Computing: A Comprehensive Survey.",João Bachiega Jr.; Breno G. S. Costa; Leonardo Rebouças de Carvalho; Michel J. F. Rosa; Aletéia P. F. Araújo,https://doi.org/10.1145/3586181,null,J,no_arxiv,0
