2025,Comput. Stand. Interfaces,"TASIS: A typology of architectural strategies for interoperability in software-intensive systems.",Pedro Henrique Dias Valle; Vítor Rodrigues Tonon; Lina Garcés; Solange Oliveira Rezende; Elisa Yumi Nakagawa,https://doi.org/10.1016/j.csi.2024.103874,null,J,no_arxiv,0
2022,ACM Comput. Surveys,"Dynamic Testing Techniques of Non-functional Requirements in Mobile Apps: A Systematic Mapping Study.",Misael Costa Júnior; Domenico Amalfitano; Lina Garcés; Anna Rita Fasolino; Stevão Alves de Andrade; Márcio Eduardo Delamaro,https://doi.org/10.1145/3507903,null,J,no_arxiv,0
2020,IEEE Computer,"Architectural Solutions for Self-Adaptive Systems.",Lina Garcés; Silverio Martínez-Fernández; Valdemar Vicente Graciano Neto; Elisa Yumi Nakagawa,https://doi.org/10.1109/MC.2020.3017574,null,J,no_arxiv,0
