2024,International Journal of Intelligent Robotics and Applications,"A review on quadrotor attitude control strategies.",Paulo Jefferson Dias de Oliveira Evald; Vivian Misaki Aoki; César Bastos da Silva; Dayana dos Santos Cardoso; Pedro Miranda Pinheiro; Silvia Silva da Costa Botelho; Paulo Lilles Jorge Drews Junior,https://doi.org/10.1007/s41315-023-00308-9,null,J,no_arxiv,0
2020,Journal of Intelligent and Robotic Systems,"CNN Based Image Restoration.",Cristiano Rafael Steffens; Lucas Ricardo Vieira Messias; Paulo L. J. Drews-Jr; Silvia Silva da Costa Botelho,https://doi.org/10.1007/s10846-019-01124-9,null,J,no_arxiv,0
